CNPJ_Fundo_Classe,Data_Referencia,Versao,Nome_Ativo,Principais_Caracteristicas,Valor,CNPJ_Fundo
15.576.907/0001-70,2024-03-31,1,GPA - Tatuapé,Direitos de superficie GPA - Imóvel Tatuapé,19160088.39,
15.576.907/0001-70,2024-03-31,1,GPA - Guarulhos,Direitos de superficie GPA - Imóvel Guarulhos,49897875.39,
15.576.907/0001-70,2024-03-31,1,GPA - São José dos Campos,Direitos de superfície GPA - Imóvel SJC,54360897.97,
15.576.907/0001-70,2024-06-30,2,Centauro,DIREITOS DE USO / RES-SPERATA A RECEBER,7840788.27,
15.576.907/0001-70,2024-06-30,2,GPA - Tatuapé,Direitos de superficie GPA - Imóvel Tatuapé,19160088.39,
15.576.907/0001-70,2024-06-30,2,GPA - Guarulhos,Direitos de superficie GPA - Imóvel Guarulhos,49897875.39,
15.576.907/0001-70,2024-06-30,2,GPA - São José dos Campos,Direitos de superfície GPA - Imóvel SJC,54360897.97,
15.576.907/0001-70,2024-09-30,1,GPA - Tatuapé,Direitos de superficie GPA - Imóvel Tatuapé,19160088.39,
15.576.907/0001-70,2024-09-30,1,GPA - Guarulhos,Direitos de superficie GPA - Imóvel Guarulhos,49897875.39,
15.576.907/0001-70,2024-09-30,1,GPA - São José dos Campos,Direitos de superfície GPA - Imóvel SJC,54360897.97,
15.576.907/0001-70,2024-12-31,1,GPA - Tatuapé,Direitos de superficie GPA - Imóvel Tatuapé,19160088.39,
15.576.907/0001-70,2024-12-31,1,GPA - Guarulhos,Direitos de superficie GPA - Imóvel Guarulhos,49897875.39,
15.576.907/0001-70,2024-12-31,1,GPA - São José dos Campos,Direitos de superfície GPA - Imóvel SJC,54360897.97,
16.543.270/0001-89,2024-03-28,1,3 Apartamentos MG,Edificio Bossa Nova -BURITI,3000000.0,
16.543.270/0001-89,2024-03-28,1,Terras Empreendimentos,Obras finalizadas o mercado regional ainda incipiente possui grande potencial ( Bonito MS),11000000.0,
16.543.270/0001-89,2024-03-28,1,120 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,12000000.0,
16.543.270/0001-89,2024-03-28,1,80 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,8000000.0,
16.543.270/0001-89,2024-03-28,1,BELA VISTA III 70 UNIDADES,BELA VISTA III -MG-FUNILÃNDIA,7000000.0,
16.543.270/0001-89,2024-06-28,1,3 Apartamentos MG,Edificio Bossa Nova -BURITI,3000000.0,
16.543.270/0001-89,2024-06-28,1,Terras Empreendimentos,Obras finalizadas o mercado regional ainda incipiente possui grande potencial ( Bonito MS),11000000.0,
16.543.270/0001-89,2024-06-28,1,120 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,12000000.0,
16.543.270/0001-89,2024-06-28,1,80 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,8000000.0,
16.543.270/0001-89,2024-06-28,1,BELA VISTA III 70 UNIDADES,BELA VISTA III -MG-FUNILÃNDIA,7000000.0,
16.543.270/0001-89,2024-09-30,1,3 Apartamentos MG,Edificio Bossa Nova -BURITI,3000000.0,
16.543.270/0001-89,2024-09-30,1,Terras Empreendimentos,Obras finalizadas o mercado regional ainda incipiente possui grande potencial ( Bonito MS),11000000.0,
16.543.270/0001-89,2024-09-30,1,120 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,12000000.0,
16.543.270/0001-89,2024-09-30,1,80 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,8000000.0,
16.543.270/0001-89,2024-09-30,1,BELA VISTA III 70 UNIDADES,BELA VISTA III -MG-FUNILÃNDIA,7000000.0,
16.543.270/0001-89,2024-12-31,1,3 Apartamentos MG,Edificio Bossa Nova -BURITI,3000000.0,
16.543.270/0001-89,2024-12-31,1,Terras Empreendimentos,Obras finalizadas o mercado regional ainda incipiente possui grande potencial ( Bonito MS),11000000.0,
16.543.270/0001-89,2024-12-31,1,120 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,12000000.0,
16.543.270/0001-89,2024-12-31,1,80 LOTES -JARDINS MONET,JARDINS MONET-MG - ABAETÉ,8000000.0,
16.543.270/0001-89,2024-12-31,1,BELA VISTA III 70 UNIDADES,BELA VISTA III -MG-FUNILÃNDIA,7000000.0,
16.671.412/0001-93,2024-03-31,1,Galpão Contagem,Direitos de usufruto imóvel de Contagem - MG,103666657.42,
16.671.412/0001-93,2024-06-30,1,Galpão Contagem,Direitos de usufruto imóvel de Contagem - MG,101523129.547965,
16.671.412/0001-93,2024-09-30,1,Galpão Contagem,Direitos de usufruto imóvel de Contagem - MG,99356046.61,
16.671.412/0001-93,2024-12-31,1,Galpão Contagem,Direitos de usufruto imóvel de Contagem - MG,97188963.58,
16.685.929/0001-31,2024-03-31,1,LA SHOPPING CENTERS S.A.,Gestão e administração da propriedade imobiliária/Holdings de instituições não-financeiras,626253.395352416,
26.269.251/0001-60,2024-03-28,1,MAQUINARIO,MAQUINARIO,33041000.0,
26.269.251/0001-60,2024-06-28,1,MAQUINARIO,MAQUINARIO,33041000.0,
26.269.251/0001-60,2024-09-30,2,MAQUINARIO,MAQUINARIO,33041000.0,
26.269.251/0001-60,2024-12-31,1,MAQUINARIO,MAQUINARIO,33041000.0,
26.452.053/0001-37,2024-09-30,1,MAQUINARIO,MAQUINARIO,33041000.0,
27.486.542/0001-72,2024-03-31,2,Viracopos,"Galpão na Rodovia Miguel Melhado Campos, SP-324, Km 81,5, Itupeva - SP",313683751.1,
27.486.542/0001-72,2024-06-30,1,Viracopos,"Galpão na Rodovia Miguel Melhado Campos, SP-324, Km 81,5, Itupeva - SP",314168751.09,
27.486.542/0001-72,2024-09-30,1,Viracopos,"Galpão na Rodovia Miguel Melhado Campos, SP-324, Km 81,5, Itupeva - SP",314168751.09,
27.486.542/0001-72,2024-12-31,1,Viracopos,"Galpão na Rodovia Miguel Melhado Campos, SP-324, Km 81,5, Itupeva - SP",316630508.87,
29.242.809/0001-01,2024-03-31,2,CAXANGA,DIREITO DE SUBSCRIÇÃO,13817947.0,
29.242.809/0001-01,2024-06-30,2,CAXANGA,DIREITO DE SUBSCRIÇÃO,13817947.0,
29.242.809/0001-01,2024-09-30,1,CAXANGA,DIREITO DE SUBSCRIÇÃO,13817947.0,
29.242.809/0001-01,2024-12-31,1,CAXANGA,DIREITO DE SUPERFICIE,13817947.0,
29.267.567/0001-00,2024-03-31,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 61 - MAT - 179.771,433000.0,
29.267.567/0001-00,2024-03-31,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 71 - MAT - 179.776,433000.0,
29.267.567/0001-00,2024-06-30,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 61 - MAT - 179.771,433000.0,
29.267.567/0001-00,2024-06-30,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 71 - MAT - 179.776,433000.0,
29.267.567/0001-00,2024-09-30,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 61 - MAT - 179.771,433000.0,
29.267.567/0001-00,2024-09-30,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 71 - MAT - 179.776,433000.0,
29.267.567/0001-00,2024-12-31,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 61 - MAT - 179.771,433000.0,
29.267.567/0001-00,2024-12-31,1,Sala Comercial,Sala Comercial - EDIFÍCIO GAUDÍ - N° 71 - MAT - 179.776,433000.0,
30.816.679/0001-52,2024-06-28,1,STUSABIA,"214 unidades studios no projeto Casa Sabiá localizado na Av. Sabiá, 598 - Moema - São Paulo (em construção)",32550503.08,
30.816.679/0001-52,2024-09-30,1,STUSABIA,"214 unidades studios no projeto Casa Sabiá localizado na Av. Sabiá, 598 - Moema - São Paulo (em construção)",40261065.12,
31.373.514/0001-16,2024-03-28,1,CLASSIC BOLL,X,762000.0,
31.373.514/0001-16,2024-03-28,1,ROTTEDAM,,4365000.0,
31.373.514/0001-16,2024-03-28,1,VILA DE ÉVORA,,2075000.0,
31.373.514/0001-16,2024-06-28,1,CLASSIC BOLL,X,762000.0,
31.373.514/0001-16,2024-06-28,1,ROTTEDAM,,4365000.0,
31.373.514/0001-16,2024-06-28,1,VILA DE ÉVORA,,2075000.0,
31.524.769/0001-32,2024-03-28,1,CUSTO DA OBRA,Custo da obra do ELEVSHOP KODY,5174362.19,
31.524.769/0001-32,2024-06-28,1,CUSTO DA OBRA,Custo da obra do ELEVSHOP KODY,5174362.19,
31.524.769/0001-32,2024-09-30,1,CUSTO DA OBRA,Custo da obra do ELEVSHOP KODY,5174362.19,
31.524.769/0001-32,2024-12-31,1,CUSTO DA OBRA,Custo da obra do ELEVSHOP KODY,5174362.19,
31.524.789/0001-03,2024-03-28,1,CUSTO DA OBRA,,363739500.0,
31.524.789/0001-03,2024-06-28,1,CUSTO DA OBRA,,364815500.0,
31.524.789/0001-03,2024-09-30,1,csuto da obra,,364815500.0,
31.524.789/0001-03,2024-12-31,1,csuto da obra,,399200000.0,
32.317.313/0001-64,2024-03-28,1,DIREITO DE PARTICIPAÇÃO - JOAQUIM GUARANI,Participação através de permuta financeira,21751434.44,
32.317.313/0001-64,2024-06-28,1,DIREITO DE PARTICIPAÇÃO - JOAQUIM GUARANI,Participação através de permuta financeira,21770868.85,
32.317.313/0001-64,2024-09-30,1,DIREITO DE PARTICIPAÇÃO - JOAQUIM GUARANI,Participação através de permuta financeira,21655641.15,
32.317.313/0001-64,2024-12-31,1,DIREITO DE PARTICIPAÇÃO - JOAQUIM GUARANI,Participação através de permuta financeira,21703491.39,
33.701.887/0001-02,2024-03-31,1,Fazenda Tupã,,15181000.01,
33.701.887/0001-02,2024-03-31,1,"Parque Eldorado - Lote 01, 02 e 03 Qd 9",,9123999.98,
33.701.887/0001-02,2024-03-31,1,Terra Nova - Lote 02 Qd 02,,7945000.03,
33.701.887/0001-02,2024-06-30,1,Fazenda Tupã,,15181000.01,
33.701.887/0001-02,2024-06-30,1,"Parque Eldorado - Lote 01, 02 e 03 Qd 9",,9123999.98,
33.701.887/0001-02,2024-06-30,1,Terra Nova - Lote 02 Qd 02,,7945000.03,
33.701.887/0001-02,2024-09-30,1,Fazenda Tupã,,15181000.01,
33.701.887/0001-02,2024-09-30,1,"Parque Eldorado - Lote 01, 02 e 03 Qd 9",,9123999.98,
33.701.887/0001-02,2024-09-30,1,Terra Nova - Lote 02 Qd 02,,7945000.03,
33.701.887/0001-02,2024-12-31,1,Fazenda Tupã,,15181000.01,
33.701.887/0001-02,2024-12-31,1,"Parque Eldorado - Lote 01, 02 e 03 Qd 9",,9123999.98,
33.701.887/0001-02,2024-12-31,1,Terra Nova - Lote 02 Qd 02,,7945000.03,
36.501.128/0001-86,2024-03-31,2,FAZ ROMA - TO,"Aquisição de Participação da empresa ECO BRASIL FLORESTAS S.A., referente as propriedades: Bela Vista I, Bela Vista II, Bom Jesus, Cachoeira - Lote 1, Cachoeira - Lote 2, Caititu, Estância Córdoba, Feio, Lontra, Pitanga, União I, União II, União III, Vai Quem Quer, Vitória, Vitória II e Capivara com as suas respectivas matrículas 640, 641, 455, 457, 456, 458, 586, 446, 459, 454, 507, 508, 442, 644, 585, 610 e 464 do CRI de Tupiratins-TO. A área total das propriedades é de 13.764,06 hectares.",40000000.0,
36.501.128/0001-86,2024-06-30,1,FAZ ROMA - TO,"Aquisição de Participação da empresa ECO BRASIL FLORESTAS S.A., referente as propriedades: Bela Vista I, Bela Vista II, Bom Jesus, Cachoeira - Lote 1, Cachoeira - Lote 2, Caititu, Estância Córdoba, Feio, Lontra, Pitanga, União I, União II, União III, Vai Quem Quer, Vitória, Vitória II e Capivara com as suas respectivas matrículas 640, 641, 455, 457, 456, 458, 586, 446, 459, 454, 507, 508, 442, 644, 585, 610 e 464 do CRI de Tupiratins-TO. A área total das propriedades é de 13.764,06 hectares.",40000000.0,
36.501.128/0001-86,2024-09-30,1,FAZ ROMA - TO,"Aquisição de Participação da empresa ECO BRASIL FLORESTAS S.A., referente as propriedades: Bela Vista I, Bela Vista II, Bom Jesus, Cachoeira - Lote 1, Cachoeira - Lote 2, Caititu, Estância Córdoba, Feio, Lontra, Pitanga, União I, União II, União III, Vai Quem Quer, Vitória, Vitória II e Capivara com as suas respectivas matrículas 640, 641, 455, 457, 456, 458, 586, 446, 459, 454, 507, 508, 442, 644, 585, 610 e 464 do CRI de Tupiratins-TO. A área total das propriedades é de 13.764,06 hectares.",40000000.0,
36.501.128/0001-86,2024-12-31,1,FAZ ROMA - TO,"Aquisição de Participação da empresa ECO BRASIL FLORESTAS S.A., referente as propriedades: Bela Vista I, Bela Vista II, Bom Jesus, Cachoeira - Lote 1, Cachoeira - Lote 2, Caititu, Estância Córdoba, Feio, Lontra, Pitanga, União I, União II, União III, Vai Quem Quer, Vitória, Vitória II e Capivara com as suas respectivas matrículas 640, 641, 455, 457, 456, 458, 586, 446, 459, 454, 507, 508, 442, 644, 585, 610 e 464 do CRI de Tupiratins-TO. A área total das propriedades é de 13.764,06 hectares.",40000000.0,
40.010.015/0001-55,2024-03-28,1,Não possui informação apresentada,Não possui informação apresentada,0.0,
40.944.707/0001-70,2024-03-31,1,Terreno - Posto,Concluídasas condições precedentes constantes do CCV mediante a quitação do preço do imóvel.,14269529.37,
40.944.707/0001-70,2024-06-30,1,Terreno - Posto,Concluídasas condições precedentes constantes do CCV mediante a quitação do preço do imóvel.,14269529.37,
40.944.707/0001-70,2024-09-30,1,Terreno - Posto,Concluídasas condições precedentes constantes do CCV mediante a quitação do preço do imóvel.,14269529.37,
40.944.707/0001-70,2024-12-31,1,Terreno - Posto,Concluídasas condições precedentes constantes do CCV mediante a quitação do preço do imóvel.,14269529.37,
43.741.171/0001-84,2024-06-30,1,9ENERGIAS,DIREITO DE SUPERFICIE,4740398.4,
43.741.171/0001-84,2024-06-30,1,IMPETUS,DIREITO DE SUPERFICIE,15432945.46,
43.741.171/0001-84,2024-06-30,1,VOLTXS,DIREITO DE SUPERFICIE,24253825.65,
43.741.171/0001-84,2024-09-30,1,9ENERGIAS,DIREITO DE SUPERFICIE,4741327.9,
43.741.171/0001-84,2024-09-30,1,IMPETUS,DIREITO DE SUPERFICIE,15557774.96,
43.741.171/0001-84,2024-09-30,1,VOLTXS,DIREITO DE SUPERFICIE,27889086.09,
43.741.171/0001-84,2024-12-31,2,9ENERGIAS,DIREITO DE SUPERFICIE,6132000.0,
43.741.171/0001-84,2024-12-31,2,IMPETUS,DIREITO DE SUPERFICIE,23538044.0,
43.741.171/0001-84,2024-12-31,2,VOLTXS,DIREITO DE SUPERFICIE,34629180.0,
49.318.661/0001-59,2024-03-31,1,MT124985 TERRENO - PIRACICABA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-03-31,1,MT204854 TERRENO - PRAIA GRANDE,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-03-31,1,MT658 TERRENO -UBATUBA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-06-30,2,MT124985 TERRENO - PIRACICABA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-06-30,2,MT204854 TERRENO - PRAIA GRANDE,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-06-30,2,MT658 TERRENO - UBATUBA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-06-30,2,MT10343 TERRENO - 7 SETEMBRO ITU,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-06-30,2,MT106889 TERRENO - BOA VIAGEM RECIFE,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-09-30,1,MT124985 TERRENO - PIRACICABA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-09-30,1,MT204854 TERRENO - PRAIA GRANDE,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-09-30,1,MT658 TERRENO - UBATUBA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-09-30,1,MT10343 TERRENO - 7 SETEMBRO ITU,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-09-30,1,MT106889 TERRENO - BOA VIAGEM RECIFE,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-12-31,1,MT124985 TERRENO - PIRACICABA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-12-31,1,MT204854 TERRENO - PRAIA GRANDE,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-12-31,1,MT658 TERRENO - UBATUBA,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-12-31,1,MT10343 TERRENO - 7 SETEMBRO ITU,O FUNDO É DETENTOR APENAS DO COMODATO,,
49.318.661/0001-59,2024-12-31,1,MT106889 TERRENO - BOA VIAGEM RECIFE,O FUNDO É DETENTOR APENAS DO COMODATO,,
52.635.194/0001-03,2024-09-30,1,Projeto Jamaris,Parcelamento da compra do terreno,27041666.63,
52.635.194/0001-03,2024-12-31,1,Projeto Jamaris,Parcelamento da compra do terreno / Pagamento Advogados,7659696.43,
53.654.501/0001-58,2024-12-31,1,SANTORIN,"60 unidades studios no projeto Condomínio Porto Paraíso localizado na Rua Coronel Oscar Porto, 629 - Paraíso - São Paulo - SP (em construção)",19695594.28,
53.654.501/0001-58,2024-12-31,1,STUSABIA,"214 unidades studios no projeto Casa Sabiá localizado na Av. Sabiá, 598 - Moema - São Paulo - SP (em construção)",51377714.85,
56.191.016/0001-83,2024-09-30,1,"MAT Nº 11.285: Fazenda Boa Vista, Carangola/MG","Única possuidora e titular do Direito Real de Superfície (DRS) sobre uma área de 09,27,06 hectares, formalizada com a celebração da ""Escritura Pública de Promessa de Cessão Onerosa de Direito de Superfície"", celebrada em 13 de setembro de 2024, entre a PONTO DE EQUILIBRIO ENGENHARIA LTDA. e o AZ QUEST RENDA SOLAR FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA. Para financiar a aquisição do imóvel, foram emitidos os certificados de recebíveis imobiliários da 315ª emissão, em classe e série únicas, emitidos pela TRUE SECURITIZADORA S.A, e com isso sendo constituído o ônus da Alienação Fiduciária de DRS com a celebração da ""Escritura Pública de Alienação Fiduciária de Direito Real de Superfície em Garantia e Outras Avenças"", celebrado em 13 de setembro de 2024. A Alienação Fiduciária de DRS foi dada em garantia da 315ª emissão, em classe e série únicas, emitidos pela TRUE SECURITIZADORA S.A.",23248455.17,
56.191.016/0001-83,2024-12-31,1,"MAT Nº 11.285: Fazenda Boa Vista, Carangola/MG","Única possuidora e titular do Direito Real de Superfície (DRS) sobre uma área de 09,27,06 hectares, formalizada com a celebração da ""Escritura Pública de Promessa de Cessão Onerosa de Direito de Superfície"", celebrada em 13 de setembro de 2024, entre a PONTO DE EQUILIBRIO ENGENHARIA LTDA. e o AZ QUEST RENDA SOLAR FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA. Para financiar a aquisição do imóvel, foram emitidos os certificados de recebíveis imobiliários da 315ª emissão, em classe e série únicas, emitidos pela TRUE SECURITIZADORA S.A, e com isso sendo constituído o ônus da Alienação Fiduciária de DRS com a celebração da ""Escritura Pública de Alienação Fiduciária de Direito Real de Superfície em Garantia e Outras Avenças"", celebrado em 13 de setembro de 2024. A Alienação Fiduciária de DRS foi dada em garantia da 315ª emissão, em classe e série únicas, emitidos pela TRUE SECURITIZADORA S.A.",24825870.95,
